Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop
9/14/2022,51185,Tazewell County,VA,"18,111",44.6,34817.01031
9/14/2022,34035,Somerset County,NJ,"255,836",77.8,4820.717131
9/14/2022,10001,Kent County,DE,"104,152",57.6,44789.26441
9/14/2022,04003,Cochise County,AZ,"84,944",67.5,43124.74849
9/14/2022,20017,Chase County,KS,"1,264",47.7,12356.55738
9/14/2022,36063,Niagara County,NY,"141,333",67.5,7400.817996
9/14/2022,72061,Guaynabo Municipio,PR,"78,437",93.7,16434.36293
9/14/2022,29099,Jefferson County,MO,"103,026",45.8,6242.524917
9/14/2022,17187,Warren County,IL,"8,494",50.4,10579.68127
9/14/2022,72135,Toa Alta Municipio,PR,"51,502",71.5,260077.2871
9/14/2022,42077,Lehigh County,PA,"276,698",74.9,76465.15679
9/14/2022,51069,Frederick County,VA,"43,727",49,1670803.944
9/14/2022,18155,Switzerland County,IN,"3,438",32,114182.7112
9/14/2022,47077,Henderson County,TN,"11,802",42,25414.14141
9/14/2022,40049,Garvin County,OK,"13,123",47.4,12425.41436
9/14/2022,39101,Marion County,OH,"32,622",50.1,64862.10526
9/14/2022,22009,Avoyelles Parish,LA,"19,440",48.4,14417.01245
9/14/2022,39081,Jefferson County,OH,"33,302",51,129466.4247
9/14/2022,27075,Lake County,MN,"7,166",67.3,34011.21076
9/14/2022,17047,Edwards County,IL,"2,627",41.1,8177.111717
9/14/2022,28065,Jefferson Davis County,MS,"5,168",46.4,156207.1651
9/14/2022,46077,Kingsbury County,SD,"3,470",70.3,26667.10013
9/14/2022,55015,Calumet County,WI,"28,636",57.2,236792.9227
9/14/2022,72063,Gurabo Municipio,PR,"34,028",72.3,328375.6178
9/14/2022,17025,Clay County,IL,"5,124",38.9,50376.06838
9/14/2022,39001,Adams County,OH,"9,972",36,3381.443299
9/14/2022,25015,Hampshire County,MA,"110,888",68.9,367674.2934
9/14/2022,19007,Appanoose County,IA,"5,995",48.2,4953.161593
9/14/2022,17041,Douglas County,IL,"9,745",50.1,58531.48148
9/14/2022,22119,Webster Parish,LA,"16,818",43.9,54702.74914
9/14/2022,08057,Jackson County,CO,649,46.6,126971.0145
9/14/2022,06039,Madera County,CA,"86,905",55.2,70816.53226
9/14/2022,72143,Vega Alta Municipio,PR,"25,926",71.9,20678.27529
9/14/2022,13187,Lumpkin County,GA,"11,792",35.1,98350.96774
9/14/2022,27123,Ramsey County,MN,"403,733",73.4,13196.61734
9/14/2022,24003,Anne Arundel County,MD,"455,713",78.7,17234.91656
9/14/2022,42065,Jefferson County,PA,"21,396",49.3,49741.07143
9/14/2022,72089,Luquillo Municipio,PR,"13,014",73.7,219308.1081
9/14/2022,38005,Benson County,ND,"3,636",53.2,9125.65445
9/14/2022,47097,Lauderdale County,TN,"9,839",38.4,8359.195402
9/14/2022,35033,Mora County,NM,"2,985",66,176889.3905
9/14/2022,48079,Cochran County,TX,"1,112",39,21101.88679
9/14/2022,51131,Northampton County,VA,"8,457",72.2,27557.44681
9/14/2022,30025,Fallon County,MT,995,35,64486.28049
9/14/2022,48395,Robertson County,TX,"7,568",44.3,326364.7343
9/14/2022,22003,Allen Parish,LA,"9,426",36.8,21467.61134
9/14/2022,31153,Sarpy County,NE,"126,440",67.5,37190.27484
9/14/2022,27021,Cass County,MN,"17,329",58.2,97263.07922
9/14/2022,30093,Silver Bow County,MT,"21,784",62.4,69388.27258
9/14/2022,05071,Johnson County,AR,"13,451",50.6,23209.56399
9/14/2022,13025,Brantley County,GA,"5,061",26.5,1891.615542
9/14/2022,38033,Golden Valley County,ND,540,30.7,103136.5936
9/14/2022,21219,Todd County,KY,"5,326",43.3,60797.27685
9/14/2022,21105,Hickman County,KY,"1,670",38.1,21548.88508
9/14/2022,31135,Perkins County,NE,"1,199",41.5,143744.1365
9/14/2022,13129,Gordon County,GA,"22,196",38.3,4399.543379
9/14/2022,51107,Loudoun County,VA,"309,545",74.9,7574.074074
9/14/2022,05089,Marion County,AR,"6,119",36.7,946245.9499
9/14/2022,72049,Culebra Municipio,PR,"1,707",95,1591.503268
9/14/2022,17001,Adams County,IL,"34,691",53,53837.7724
9/14/2022,26083,Keweenaw County,MI,"1,261",59.6,123092.4855
9/14/2022,36049,Lewis County,NY,"13,879",52.8,55580.32129
9/14/2022,48277,Lamar County,TX,"19,826",39.8,8033.248082
9/14/2022,38019,Cavalier County,ND,"2,306",61.3,517629.5265
9/14/2022,31025,Cass County,NE,"16,601",63.2,31361.1691
9/14/2022,13245,Richmond County,GA,"102,428",50.6,50995.30516
9/14/2022,37119,Mecklenburg County,NC,"738,867",66.5,6380.255941
9/14/2022,36069,Ontario County,NY,"76,209",69.4,175710.9705
9/14/2022,04017,Navajo County,AZ,"88,893",80.1,14500
9/14/2022,12059,Holmes County,FL,"5,892",30,46182.87037
9/14/2022,56007,Carbon County,WY,"7,008",47.4,34110.19737
9/14/2022,20181,Sherman County,KS,"2,662",45,21335.13514
9/14/2022,55101,Racine County,WI,"121,636",62,27724.63768
9/14/2022,16003,Adams County,ID,"1,914",44.6,2137.47646
9/14/2022,48081,Coke County,TX,"1,595",47.1,3099.526066
9/14/2022,45039,Fairfield County,SC,"14,756",66,50015.84507
9/14/2022,01079,Lawrence County,AL,"15,752",47.8,231914.1914
9/14/2022,05043,Drew County,AR,"8,935",49,14859.64912
9/14/2022,39029,Columbiana County,OH,"51,151",50.2,8272.349272
9/14/2022,21089,Greenup County,KY,"18,778",53.5,413289.0625
9/14/2022,36117,Wayne County,NY,"57,182",63.6,21492.27799
9/14/2022,51149,Prince George County,VA,"20,083",52.4,1863.723608
9/14/2022,02020,Anchorage Municipality,AK,"198,197",68.8,18485.65574
9/14/2022,31057,Dundy County,NE,669,39.5,8518.438178
9/14/2022,22103,St. Tammany Parish,LA,"150,465",57.8,21782.22997
9/14/2022,28019,Choctaw County,MS,"3,045",37.1,92074.58913
9/14/2022,13231,Pike County,GA,"6,271",33.1,12128.11388
9/14/2022,30103,Treasure County,MT,343,49.3,60579.05544
9/14/2022,46013,Brown County,SD,"22,914",59,45294.50549
9/14/2022,06075,San Francisco County,CA,"752,902",85.4,174784.1727
9/14/2022,21179,Nelson County,KY,"24,608",53.2,97083.33333
9/14/2022,19179,Wapello County,IA,"17,913",51.2,125600.2387
9/14/2022,13291,Union County,GA,"11,352",46.3,258935.4144
9/14/2022,36089,St. Lawrence County,NY,"66,630",61.8,14315.16937
9/14/2022,35025,Lea County,NM,"32,115",45.2,63547.61905
9/14/2022,39059,Guernsey County,OH,"17,529",45.1,24934.18259
9/14/2022,20191,Sumner County,KS,"10,181",44.6,21864.64646
9/14/2022,40119,Payne County,OK,"41,094",50.2,19977.71588
9/14/2022,38077,Richland County,ND,"8,624",53.3,209314.2857
9/14/2022,55043,Grant County,WI,"28,814",56,11005.63698
9/14/2022,20015,Butler County,KS,"33,591",50.2,12023.92344
9/14/2022,37143,Perquimans County,NC,"6,764",50.2,85108.0402
9/14/2022,13097,Douglas County,GA,"69,292",47.3,58444.02277
9/14/2022,48213,Henderson County,TX,"32,336",39.1,5052.542373
9/14/2022,22001,Acadia Parish,LA,"33,365",53.8,462500
9/14/2022,72013,Arecibo Municipio,PR,"68,180",83.2,37348.18942
9/14/2022,39111,Monroe County,OH,"6,591",48.3,10430.60498
9/14/2022,51595,Emporia city,VA,"1,768",33.1,67071.28713
9/14/2022,46102,Oglala Lakota County,SD,"12,144",85.7,2655.319149
9/14/2022,26137,Otsego County,MI,"13,802",56,703540.0982
9/14/2022,20131,Nemaha County,KS,"5,661",55.3,1837.259101
9/14/2022,42085,Mercer County,PA,"59,987",54.8,9753.541076
9/14/2022,27137,St. Louis County,MN,"135,429",68,43444.44444
9/14/2022,12097,Osceola County,FL,"280,871",74.7,12956.15514
9/14/2022,20149,Pottawatomie County,KS,"10,409",42.7,22805.82524
9/14/2022,12111,St. Lucie County,FL,"196,021",59.7,28275.22936
9/14/2022,05055,Greene County,AR,"20,302",44.8,13667.90353
9/14/2022,49009,Daggett County,UT,642,67.6,2794.605809
9/14/2022,18029,Dearborn County,IN,"31,874",64.4,24779.18782
9/14/2022,13107,Emanuel County,GA,"9,283",41,36231.04056
9/14/2022,12115,Sarasota County,FL,"309,420",71.3,263063.4675
9/14/2022,28143,Tunica County,MS,"5,140",53.4,117516.8067
9/14/2022,32013,Humboldt County,NV,"7,243",43,20079.72665
9/14/2022,47163,Sullivan County,TN,"91,146",57.6,188934.0176
9/14/2022,51105,Lee County,VA,"12,069",51.5,5069.518717
9/14/2022,18111,Newton County,IN,"4,666",33.4,28210.6383
9/14/2022,72039,Ciales Municipio,PR,"13,451",85.1,10139.31889
9/14/2022,46137,Ziebach County,SD,"1,029",37.3,44147.36842
9/14/2022,13261,Sumter County,GA,"15,678",53.1,18054.73684
9/14/2022,31005,Arthur County,NE,93,20.1,149526.9784
9/14/2022,26111,Midland County,MI,"49,722",59.8,108269.7548
9/14/2022,13235,Pulaski County,GA,"4,223",37.9,148348.9499
9/14/2022,22097,St. Landry Parish,LA,"35,054",42.7,695.5645161
9/14/2022,28003,Alcorn County,MS,"14,855",40.2,21308.82353
9/14/2022,01069,Houston County,AL,"46,762",44.2,10954.83871
9/14/2022,25021,Norfolk County,MA,"574,566",81.3,72262.13592
9/14/2022,40061,Haskell County,OK,"5,341",42.3,355439.8281
9/14/2022,21121,Knox County,KY,"11,619",37.3,57550.57803
9/14/2022,42019,Butler County,PA,"123,763",65.9,5309.52381
9/14/2022,12063,Jackson County,FL,"20,508",44.2,134254.1744
9/14/2022,47083,Houston County,TN,"3,623",44.2,38331.82844
9/14/2022,38039,Griggs County,ND,"1,041",46.7,2877.883311
9/14/2022,37005,Alleghany County,NC,"6,962",62.5,6884.615385
9/14/2022,51680,Lynchburg city,VA,"25,171",30.6,42141.78303
9/14/2022,19023,Butler County,IA,"8,407",58.2,37390.97744
9/14/2022,18163,Vanderburgh County,IN,"107,972",59.5,14930.79585
9/14/2022,48225,Houston County,TX,"9,657",42,42678.85533
9/14/2022,40001,Adair County,OK,"8,366",37.7,35723.07692
9/14/2022,21201,Robertson County,KY,827,39.2,62373.60179
9/14/2022,13061,Clay County,GA,"1,922",67.8,35868.17102
9/14/2022,37021,Buncombe County,NC,"185,148",70.9,51090.90909
9/14/2022,41025,Harney County,OR,"3,458",46.8,38131.09244
9/14/2022,38057,Mercer County,ND,"3,226",39.4,8229.064039
9/14/2022,36113,Warren County,NY,"50,458",78.9,17659.80796
9/14/2022,36091,Saratoga County,NY,"185,675",80.8,8078.384798
9/14/2022,30005,Blaine County,MT,"5,878",88,2298.295455
9/14/2022,13101,Echols County,GA,"1,261",31.5,35872.40829
9/14/2022,06089,Shasta County,CA,"91,573",50.9,411339.6226
9/14/2022,28027,Coahoma County,MS,"11,762",53.2,10763.51351
9/14/2022,42047,Elk County,PA,"16,999",56.8,4487.279843
9/14/2022,48439,Tarrant County,TX,"1,203,741",57.3,40078.32898
9/14/2022,21221,Trigg County,KY,"7,025",47.9,41275.06427
9/14/2022,05065,Izard County,AR,"5,883",43.2,10641.35021
9/14/2022,46039,Deuel County,SD,"2,080",47.8,392186.7089
9/14/2022,13165,Jenkins County,GA,"3,343",38.5,122288.9561
9/14/2022,39159,Union County,OH,"38,262",64.9,5660.852713
9/14/2022,51730,Petersburg city,VA,"11,008",35.1,39364.68886
9/14/2022,01043,Cullman County,AL,"32,497",38.8,22189.58032
9/14/2022,13161,Jeff Davis County,GA,"4,773",31.6,31946.29156
9/14/2022,36011,Cayuga County,NY,"46,047",60.1,40618.73638
9/14/2022,39137,Putnam County,OH,"16,821",49.7,39867.84141
9/14/2022,49015,Emery County,UT,"4,678",46.7,5571.428571
9/14/2022,16083,Twin Falls County,ID,"44,285",51,22786.06965
9/14/2022,29227,Worth County,MO,845,42,76006.03622
9/14/2022,48033,Borden County,TX,210,32.1,2354.037267
9/14/2022,47151,Scott County,TN,"8,239",37.3,48941.94757
9/14/2022,01071,Jackson County,AL,"26,044",50.4,29160.25641
9/14/2022,37039,Cherokee County,NC,"17,100",59.8,5297.770701
9/14/2022,38105,Williams County,ND,"11,624",30.9,362232.9932
9/14/2022,32019,Lyon County,NV,"24,636",42.8,14219.56088
9/14/2022,39117,Morrow County,OH,"15,070",42.7,20129.2517
9/14/2022,23007,Franklin County,ME,"19,916",65.9,35609.21502
9/14/2022,31085,Hayes County,NE,238,25.8,8832.278481
9/14/2022,17109,McDonough County,IL,"14,541",49,9915.397631
9/14/2022,38095,Towner County,ND,"1,054",48.1,19434.14634
9/14/2022,21115,Johnson County,KY,"11,314",51,36051.67598
9/14/2022,17129,Menard County,IL,"7,057",57.9,18862.25403
9/14/2022,29161,Phelps County,MO,"19,945",44.7,51453.30739
9/14/2022,22017,Caddo Parish,LA,"118,577",49.4,7992.248062
9/14/2022,16033,Clark County,ID,364,43.1,116782.6087
9/14/2022,24033,Prince George's County,MD,"700,515",77,7151.079137
9/14/2022,48477,Washington County,TX,"18,160",50.6,12935.26786
9/14/2022,01113,Russell County,AL,"24,977",43.1,466588.2353
9/14/2022,41065,Wasco County,OR,"17,932",67.2,169617.0886
9/14/2022,22037,East Feliciana Parish,LA,"7,949",41.5,820.1438849
9/14/2022,13193,Macon County,GA,"5,689",43.9,29618.5567
9/14/2022,08093,Park County,CO,"9,135",48.5,12105.64663
9/14/2022,12017,Citrus County,FL,"85,670",57.2,29797.31993
9/14/2022,45045,Greenville County,SC,"296,682",56.7,446379.2173
9/14/2022,12117,Seminole County,FL,"298,152",63.2,24901.99637
9/14/2022,05061,Howard County,AR,"7,364",55.8,7153.846154
9/14/2022,30089,Sanders County,MT,"4,762",39.3,4143.968872
9/14/2022,27111,Otter Tail County,MN,"30,471",51.9,271800.9709
9/14/2022,12029,Dixie County,FL,"5,904",35.1,47871.63561
9/14/2022,17071,Henderson County,IL,"3,388",51,33632.27017
9/14/2022,42127,Wayne County,PA,"32,436",63.2,16609.40032
9/14/2022,48309,McLennan County,TX,"133,537",52,9722.014925
9/14/2022,48259,Kendall County,TX,"29,359",61.9,10173.91304
9/14/2022,41039,Lane County,OR,"262,068",68.6,9299.465241
9/14/2022,37109,Lincoln County,NC,"43,846",50.9,98087.6494
9/14/2022,20019,Chautauqua County,KS,"1,371",42.2,20213.9219
9/14/2022,39135,Preble County,OH,"17,868",43.7,40583.51893
9/14/2022,41045,Malheur County,OR,"15,070",49.3,204351.9459
9/14/2022,35029,Luna County,NM,"18,247",77,3258.160237
9/14/2022,30013,Cascade County,MT,"45,331",55.7,1961.24031
9/14/2022,48363,Palo Pinto County,TX,"10,868",37.2,234274.3484
9/14/2022,35003,Catron County,NM,"1,663",47.2,13237.98627
9/14/2022,28059,Jackson County,MS,"70,005",48.7,9030.952381
9/14/2022,37129,New Hanover County,NC,"157,138",67,24608.82353
9/14/2022,40121,Pittsburg County,OK,"20,163",46.2,15537.28814
9/14/2022,13067,Cobb County,GA,"452,643",59.5,20466.92607
9/14/2022,22117,Washington Parish,LA,"19,757",42.8,41968.56582
9/14/2022,19157,Poweshiek County,IA,"11,025",59.6,6697.019868
9/14/2022,21135,Lewis County,KY,"5,332",40.2,3580.434783
9/14/2022,51710,Norfolk city,VA,"170,798",70.4,2615.212528
9/14/2022,42013,Blair County,PA,"66,240",54.4,31375.61779
9/14/2022,40027,Cleveland County,OK,"165,075",58.1,87293.10345
9/14/2022,48161,Freestone County,TX,"7,625",38.7,7273.062731
9/14/2022,36031,Essex County,NY,"26,891",72.9,347669.2073
9/14/2022,46119,Sully County,SD,635,45.7,21648.64865
9/14/2022,38079,Rolette County,ND,"10,432",73.6,33742.63261
9/14/2022,56045,Weston County,WY,"2,677",38.6,43942.76094
9/14/2022,28043,Grenada County,MS,"11,160",53.8,40894.14414
9/14/2022,05083,Logan County,AR,"10,410",48.5,21174.01392
9/14/2022,48475,Ward County,TX,"4,263",35.5,24512.71186
9/14/2022,06111,Ventura County,CA,"620,262",73.3,8992.105263
9/14/2022,17003,Alexander County,IL,"1,978",34.3,132233.6449
9/14/2022,38061,Mountrail County,ND,"4,673",44.3,817370.4268
9/14/2022,42031,Clarion County,PA,"17,211",44.8,53078.74016
9/14/2022,45003,Aiken County,SC,"81,161",47.5,9201.886792
9/14/2022,08083,Montezuma County,CO,"18,492",70.6,12476.45429
9/14/2022,20147,Phillips County,KS,"2,318",44.3,23103.52941
9/14/2022,26115,Monroe County,MI,"87,622",58.2,57992.9972
9/14/2022,54013,Calhoun County,WV,"2,517",35.4,69911.45833
9/14/2022,36047,Kings County,NY,"1,887,342",73.7,7013.722127
9/14/2022,72113,Ponce Municipio,PR,"118,595",89.9,32189.25234
9/14/2022,48199,Hardin County,TX,"21,848",37.9,506502.7322
9/14/2022,31093,Howard County,NE,"2,761",42.8,39278.07487
9/14/2022,12027,DeSoto County,FL,"18,334",48.2,7631.782946
9/14/2022,28091,Marion County,MS,"11,617",47.3,56494.17637
9/14/2022,40135,Sequoyah County,OK,"17,277",41.6,55869.84816
9/14/2022,45061,Lee County,SC,"8,250",49,1289.74359
9/14/2022,08099,Prowers County,CO,"5,334",43.8,26860.78886
9/14/2022,19181,Warren County,IA,"31,295",60.8,17376.7313
9/14/2022,56043,Washakie County,WY,"3,498",44.8,67413.96509
9/14/2022,44003,Kent County,RI,"131,592",80.1,33461.53846
9/14/2022,46099,Minnehaha County,SD,"134,608",69.7,553684.0391
9/14/2022,23009,Hancock County,ME,"43,373",78.9,26568.75
9/14/2022,17177,Stephenson County,IL,"27,588",62,342387.7221
9/14/2022,51770,Roanoke city,VA,"41,103",41.5,17774.80916
9/14/2022,42007,Beaver County,PA,"86,969",53.1,11365.65978
9/14/2022,48349,Navarro County,TX,"22,766",45.4,1912.017167
9/14/2022,13073,Columbia County,GA,"81,055",51.7,17759.45017
9/14/2022,20159,Rice County,KS,"4,276",44.8,12424.63235
9/14/2022,01007,Bibb County,AL,"8,017",35.8,464.6840149
9/14/2022,20097,Kiowa County,KS,"1,297",52.4,383389.1709
9/14/2022,29081,Harrison County,MO,"2,928",35.1,14488.93805
9/14/2022,38071,Ramsey County,ND,"6,752",58.6,8907.44921
9/14/2022,48441,Taylor County,TX,"69,967",50.7,52638.78327
9/14/2022,06081,San Mateo County,CA,"658,175",85.9,11713.31522
9/14/2022,47099,Lawrence County,TN,"16,550",37.5,5538.235294
9/14/2022,41023,Grant County,OR,"3,301",45.9,5768.156425
9/14/2022,55099,Price County,WI,"8,425",63.1,19622.56267
9/14/2022,39011,Auglaize County,OH,"18,192",39.8,31958.33333
9/14/2022,55023,Crawford County,WI,"9,588",59.4,21416.83367
9/14/2022,01051,Elmore County,AL,"38,583",47.5,151495.7983
9/14/2022,22089,St. Charles Parish,LA,"30,667",57.8,82123.7785
9/14/2022,30051,Liberty County,MT,807,34.5,69845.3159
9/14/2022,27105,Nobles County,MN,"13,532",62.6,74060.37736
9/14/2022,46071,Jackson County,SD,"1,866",55.8,24525.9434
9/14/2022,55083,Oconto County,WI,"20,468",54,17654.25532
9/14/2022,27149,Stevens County,MN,"5,785",59,44932.56579
9/14/2022,51097,King and Queen County,VA,"3,652",52,40044.24779
9/14/2022,42109,Snyder County,PA,"18,006",44.6,69982.41206
9/14/2022,05093,Mississippi County,AR,"17,212",42.3,162808.2437
9/14/2022,32005,Douglas County,NV,"25,624",52.4,54049.44179
9/14/2022,48401,Rusk County,TX,"21,226",39,690624.2857
9/14/2022,36053,Madison County,NY,"43,964",62,14940
9/14/2022,26059,Hillsdale County,MI,"17,915",39.3,16079.59184
9/14/2022,54075,Pocahontas County,WV,"4,421",53.6,77187.92867
9/14/2022,08019,Clear Creek County,CO,"4,860",50.1,81196.28099
9/14/2022,20111,Lyon County,KS,"19,514",58.8,119120.8577
9/14/2022,31041,Custer County,NE,"4,188",38.9,250045.5342
9/14/2022,48233,Hutchinson County,TX,"7,391",35.3,18054.94505
9/14/2022,47035,Cumberland County,TN,"28,973",47.9,33836.65339
9/14/2022,47171,Unicoi County,TN,"9,850",55.1,48142.85714
9/14/2022,36083,Rensselaer County,NY,"114,188",71.9,60086.43815
9/14/2022,53059,Skamania County,WA,"4,759",39.4,14813.78026
9/14/2022,29097,Jasper County,MO,"58,666",48.4,28544.82759
9/14/2022,41043,Linn County,OR,"73,157",56.4,12104.47761
9/14/2022,47103,Lincoln County,TN,"14,428",42,11127.65957
9/14/2022,26005,Allegan County,MI,"62,543",53,18239.31624
9/14/2022,48003,Andrews County,TX,"8,355",44.7,259662.2276
9/14/2022,48429,Stephens County,TX,"3,450",36.8,98519.26606
9/14/2022,20085,Jackson County,KS,"8,641",65.6,26760.71429
9/14/2022,38029,Emmons County,ND,"1,128",34.8,16379.37743
9/14/2022,30049,Lewis and Clark County,MT,"42,411",61.1,22665.06024
9/14/2022,41009,Columbia County,OR,"32,555",62.2,556178.1915
9/14/2022,37007,Anson County,NC,"11,663",47.7,7984.375
9/14/2022,39133,Portage County,OH,"94,574",58.2,32330.72917
9/14/2022,54005,Boone County,WV,"10,353",48.2,19948.58156
9/14/2022,19149,Plymouth County,IA,"13,438",53.4,250873.0887
9/14/2022,39003,Allen County,OH,"45,939",44.9,279253.012
9/14/2022,39069,Henry County,OH,"14,785",54.7,9694.369973
9/14/2022,19171,Tama County,IA,"10,737",63.7,13690.94139
9/14/2022,09007,Middlesex County,CT,"138,343",85.2,25125.65445
9/14/2022,37091,Hertford County,NC,"11,785",49.8,7191.810345
9/14/2022,08109,Saguache County,CO,"2,481",36.4,159939.8281
9/14/2022,02164,Lake and Peninsula Borough,AK,953,59.9,14499.2126
9/14/2022,38037,Grant County,ND,553,24.3,264579.6703
9/14/2022,13209,Montgomery County,GA,"3,352",36.5,104030.9091
9/14/2022,22005,Ascension Parish,LA,"65,466",51.7,4445.422535
9/14/2022,31049,Deuel County,NE,646,36,34007.23327
9/14/2022,47043,Dickson County,TN,"26,785",49.6,20662.8131
9/14/2022,49023,Juab County,UT,"4,515",37.6,16214.79714
9/14/2022,27093,Meeker County,MN,"11,343",48.8,8128.617363
9/14/2022,48321,Matagorda County,TX,"17,151",46.8,759242.8811
9/14/2022,17073,Henry County,IL,"29,474",60.3,7926.624738
9/14/2022,05049,Fulton County,AR,"4,376",35.1,10544.47439
9/14/2022,24005,Baltimore County,MD,"614,777",74.3,23130.77939
9/14/2022,37101,Johnston County,NC,"115,006",54.9,8239.410681
9/14/2022,02070,Dillingham Census Area,AK,"2,609",53.1,36946.9697
9/14/2022,47167,Tipton County,TN,"25,465",41.3,1479.012346
9/14/2022,20125,Montgomery County,KS,"14,933",46.9,45414.42953
9/14/2022,33005,Cheshire County,NH,"48,991",64.4,5238.30735
9/14/2022,39163,Vinton County,OH,"5,214",39.8,11759.42029
9/14/2022,33015,Rockingham County,NH,"216,888",70,12086.53846
9/14/2022,51520,Bristol city,VA,"11,746",70.1,9713.235294
9/14/2022,41001,Baker County,OR,"11,458",71.1,1332.136445
9/14/2022,55003,Ashland County,WI,"11,379",73.1,7520.440252
9/14/2022,01105,Perry County,AL,"4,427",49.6,244979.6296
9/14/2022,13273,Terrell County,GA,"5,039",59.1,53443.09927
9/14/2022,72115,Quebradillas Municipio,PR,"19,777",86.3,6198.396794
9/14/2022,47173,Union County,TN,"7,082",35.5,17626.19048
9/14/2022,17015,Carroll County,IL,"9,546",66.7,13152.49267
9/14/2022,48159,Franklin County,TX,"3,884",36.2,6099.830795
9/14/2022,42093,Montour County,PA,"14,804",81.2,3738.095238
9/14/2022,42075,Lebanon County,PA,"82,213",58,9112.324493
9/14/2022,48405,San Augustine County,TX,"3,326",40.4,31798.87218
9/14/2022,42133,York County,PA,"273,110",60.8,42260.43165
9/14/2022,18061,Harrison County,IN,"21,366",52.7,1748.421053
9/14/2022,39107,Mercer County,OH,"15,941",38.7,23884.42211
9/14/2022,01085,Lowndes County,AL,"5,134",52.8,140428.7902
9/14/2022,30065,Musselshell County,MT,"1,645",35.5,23098.29868
9/14/2022,29047,Clay County,MO,"138,414",55.4,78977.67145
9/14/2022,42069,Lackawanna County,PA,"151,469",72.2,4055.172414
9/14/2022,30027,Fergus County,MT,"5,303",48,27405.44041
9/14/2022,37115,Madison County,NC,"12,695",58.4,19544.24779
9/14/2022,22085,Sabine Parish,LA,"9,374",39.2,16841.26984
9/14/2022,41055,Sherman County,OR,"1,045",58.7,44133.44595
9/14/2022,54065,Morgan County,WV,"7,358",41.1,9438.016529
9/14/2022,13081,Crisp County,GA,"9,965",44.5,14762.19512
9/14/2022,26063,Huron County,MI,"16,939",54.7,15104.3771
9/14/2022,26105,Mason County,MI,"17,898",61.4,8920.634921
9/14/2022,45077,Pickens County,SC,"60,310",47.5,17057.14286
9/14/2022,05067,Jackson County,AR,"6,753",40.4,9492.857143
9/14/2022,27013,Blue Earth County,MN,"41,821",61.8,19054.67372
9/14/2022,18145,Shelby County,IN,"26,961",60.3,88776.66667
9/14/2022,06103,Tehama County,CA,"28,517",43.8,190380.8801
9/14/2022,49007,Carbon County,UT,"10,350",50.6,28169.77226
9/14/2022,49037,San Juan County,UT,"10,175",66.5,77944.92255
9/14/2022,40053,Grant County,OK,"1,870",43.2,33615.22634
9/14/2022,42121,Venango County,PA,"23,846",47.1,15005.58659
9/14/2022,21197,Powell County,KY,"6,634",53.7,2288.104089
9/14/2022,29149,Oregon County,MO,"3,386",32.2,10715.44715
9/14/2022,47001,Anderson County,TN,"43,759",56.8,52799.10714
9/14/2022,55067,Langlade County,WI,"10,494",54.7,22525.15723
9/14/2022,21093,Hardin County,KY,"73,544",66.3,1274730.028
9/14/2022,16071,Oneida County,ID,"2,136",47.1,2538.106236
9/14/2022,40079,Le Flore County,OK,"20,004",40.1,29433.82353
9/14/2022,48239,Jackson County,TX,"6,613",44.8,29056.09756
9/14/2022,24045,Wicomico County,MD,"59,169",57.1,2624.573379
9/14/2022,72023,Cabo Rojo Municipio,PR,"35,773",75.3,8584.295612
9/14/2022,06017,El Dorado County,CA,"122,972",63.8,15564.24581
9/14/2022,35001,Bernalillo County,NM,"488,222",71.9,10005.57103
9/14/2022,51067,Franklin County,VA,"24,772",44.2,55880.59701
9/14/2022,26027,Cass County,MI,"23,052",44.5,5422.752809
9/14/2022,05123,St. Francis County,AR,"12,896",51.6,4531.120332
9/14/2022,05027,Columbia County,AR,"11,717",50,4644.021739
9/14/2022,12121,Suwannee County,FL,"17,329",39,51173.50746
9/14/2022,20141,Osborne County,KS,"1,455",42.5,827868.594
9/14/2022,46031,Corson County,SD,"2,420",59.2,43793.71316
9/14/2022,48415,Scurry County,TX,"7,728",46.3,782.4773414
9/14/2022,48173,Glasscock County,TX,626,44.4,53437.36264
9/14/2022,13159,Jasper County,GA,"5,062",35.6,24004.43459
9/14/2022,41069,Wheeler County,OR,732,55,9379.069767
9/14/2022,49017,Garfield County,UT,"2,929",58,26285.47579
9/14/2022,56001,Albany County,WY,"22,341",57.5,34138.61386
9/14/2022,32021,Mineral County,NV,"2,759",61.2,18587.45247
9/14/2022,22069,Natchitoches Parish,LA,"16,893",44.3,22759.79557
9/14/2022,55081,Monroe County,WI,"25,689",55.5,5219.395866
9/14/2022,51181,Surry County,VA,"3,616",56.3,76763.63636
9/14/2022,48341,Moore County,TX,"9,848",47,6062.5
9/14/2022,38075,Renville County,ND,926,39.8,61763.2
9/14/2022,47023,Chester County,TN,"6,325",36.6,4085.667216
9/14/2022,24029,Kent County,MD,"12,999",66.9,11460.65574
9/14/2022,37125,Moore County,NC,"64,126",63.6,22823.02158
9/14/2022,29123,Madison County,MO,"4,931",40.8,13103.81356
9/14/2022,46117,Stanley County,SD,"1,889",61,10870.48193
9/14/2022,29186,Ste. Genevieve County,MO,"8,166",45.6,10707.76256
9/14/2022,20061,Geary County,KS,"30,553",95,1475875.949
